age,workclass,education,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
50,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,32,United-States,<=50K
40,Private,Some-college,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,<=50K
25,Private,Bachelors,Married-civ-spouse,Wife,White,Female,0,0,30,United-States,>50K
38,Private,Some-college,Divorced,Not-in-family,White,Female,7443,0,40,United-States,<=50K
52,Local-gov,Masters,Never-married,Not-in-family,White,Male,0,0,32,United-States,>50K
51,Private,Some-college,Married-civ-spouse,Wife,White,Female,0,0,40,United-States,>50K
56,Local-gov,Masters,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,50,Others,<=50K
47,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,55,United-States,>50K
43,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,50,United-States,<=50K
45,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
26,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
51,State-gov,Some-college,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Local-gov,Masters,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
25,Private,HS-grad,Never-married,Other-relative,White,Male,0,0,35,United-States,<=50K
31,Self-emp-not-inc,HS-grad,Married-civ-spouse,Wife,White,Female,0,2415,40,United-States,>50K
43,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,Bachelors,Never-married,Not-in-family,Asian-Pac-Islander,Male,0,0,45,Others,<=50K
32,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,1902,40,United-States,>50K
48,Private,Some-college,Divorced,Not-in-family,White,Female,0,0,48,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,48,United-States,<=50K
38,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,20,United-States,<=50K
25,Private,Bachelors,Never-married,Not-in-family,White,Female,6849,0,50,United-States,<=50K
52,Private,Some-college,Divorced,Not-in-family,White,Male,0,0,60,United-States,<=50K
37,Private,HS-grad,Divorced,Not-in-family,White,Male,14344,0,40,United-States,>50K
35,Private,HS-grad,Married-civ-spouse,Wife,White,Female,0,0,38,United-States,<=50K
46,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
35,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
39,Private,Some-college,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
57,Private,HS-grad,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,<=50K
35,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,Some-college,Married-civ-spouse,Husband,Black,Male,0,0,65,United-States,<=50K
28,Private,Bachelors,Married-civ-spouse,Wife,White,Female,0,0,40,United-States,>50K
28,Private,Some-college,Never-married,Not-in-family,Black,Female,3325,0,50,United-States,<=50K
43,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,Masters,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
52,Private,HS-grad,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Local-gov,Some-college,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
44,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,>50K
74,Private,Some-college,Divorced,Not-in-family,White,Female,0,0,9,United-States,<=50K
62,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,55,United-States,>50K
64,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,5,United-States,<=50K
47,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,Black,Male,0,0,40,United-States,<=50K
43,Local-gov,Bachelors,Married-civ-spouse,Wife,White,Female,0,0,45,United-States,>50K
21,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,50,United-States,<=50K
35,Private,Some-college,Divorced,Not-in-family,White,Female,0,0,40,United-States,>50K
50,Private,HS-grad,Married-civ-spouse,Husband,Black,Male,0,0,40,United-States,<=50K
47,Local-gov,Bachelors,Married-civ-spouse,Wife,White,Female,0,0,50,United-States,>50K
30,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,HS-grad,Married-civ-spouse,Wife,White,Female,0,0,40,United-States,<=50K
35,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,<=50K
42,Private,Some-college,Married-civ-spouse,Husband,Black,Male,0,0,40,United-States,>50K
47,Private,Doctorate,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
38,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
31,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,Some-college,Married-civ-spouse,Wife,White,Female,7688,0,50,United-States,>50K
34,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,>50K
30,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,70,United-States,<=50K
38,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,>50K
43,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,Bachelors,Married-civ-spouse,Wife,White,Female,0,0,50,Others,>50K
30,State-gov,Bachelors,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,Bachelors,Married-civ-spouse,Wife,White,Female,7298,0,8,Others,>50K
42,Private,HS-grad,Never-married,Not-in-family,White,Male,3325,0,40,United-States,<=50K
40,Self-emp-not-inc,Some-college,Divorced,Other-relative,White,Male,0,1564,70,Others,>50K
34,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,38,United-States,<=50K
25,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
57,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
37,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,35,United-States,<=50K
34,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
54,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,35,United-States,<=50K
42,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
41,Self-emp-not-inc,Masters,Never-married,Not-in-family,White,Female,0,0,55,United-States,<=50K
56,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
54,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
39,Private,Bachelors,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,45,United-States,<=50K
37,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,55,United-States,>50K
35,Private,Masters,Married-civ-spouse,Husband,White,Male,0,1977,45,United-States,>50K
33,Private,Bachelors,Married-civ-spouse,Wife,Black,Female,0,0,30,United-States,<=50K
45,Private,Doctorate,Married-civ-spouse,Husband,White,Male,7688,0,50,United-States,>50K
49,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
64,Private,HS-grad,Married-civ-spouse,Wife,White,Female,0,0,21,United-States,<=50K
45,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
51,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,55,United-States,>50K
30,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,HS-grad,Married-civ-spouse,Husband,White,Male,5178,0,40,United-States,>50K
41,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,72,United-States,>50K
38,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,50,Others,>50K
41,Private,Bachelors,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,Others,>50K
49,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,Some-college,Never-married,Not-in-family,Black,Male,0,0,40,United-States,<=50K
52,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
34,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,65,Others,<=50K
39,Private,Masters,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
52,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,48,United-States,>50K
20,State-gov,Some-college,Married-civ-spouse,Husband,White,Male,0,0,20,United-States,<=50K
31,Local-gov,HS-grad,Married-civ-spouse,Husband,Black,Male,0,0,40,United-States,<=50K
32,Private,HS-grad,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
60,Private,HS-grad,Married-civ-spouse,Husband,White,Male,7688,0,40,United-States,>50K
40,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,55,United-States,<=50K
47,Self-emp-not-inc,Doctorate,Married-civ-spouse,Husband,White,Male,0,0,35,United-States,>50K
36,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,Some-college,Never-married,Other-relative,White,Female,4416,0,25,United-States,<=50K
63,Private,HS-grad,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
28,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
66,Private,Bachelors,Married-civ-spouse,Other-relative,White,Male,0,0,99,United-States,<=50K
41,Self-emp-not-inc,HS-grad,Divorced,Other-relative,White,Male,0,0,20,United-States,<=50K
39,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
67,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,1844,70,United-States,<=50K
45,Private,HS-grad,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
90,Private,Some-college,Never-married,Not-in-family,Asian-Pac-Islander,Male,0,0,35,United-States,<=50K
37,Private,HS-grad,Divorced,Other-relative,White,Female,0,0,50,Others,<=50K
31,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,46,United-States,<=50K
47,Private,HS-grad,Divorced,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
31,Private,HS-grad,Married-civ-spouse,Husband,White,Male,5178,0,45,United-States,>50K
39,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,HS-grad,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,53,United-States,<=50K
61,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
48,State-gov,Bachelors,Married-civ-spouse,Husband,Black,Male,0,0,40,United-States,>50K
32,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,Private,Doctorate,Divorced,Not-in-family,White,Female,4787,0,60,United-States,>50K
51,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
27,Private,Bachelors,Never-married,Not-in-family,White,Male,10520,0,45,United-States,>50K
53,Private,HS-grad,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,Some-college,Never-married,Other-relative,White,Female,0,0,20,United-States,<=50K
31,Private,Some-college,Divorced,Not-in-family,White,Female,0,0,45,United-States,<=50K
43,Private,Some-college,Married-civ-spouse,Husband,White,Male,7298,0,40,United-States,>50K
41,Private,HS-grad,Married-civ-spouse,Wife,Black,Female,0,0,40,Others,<=50K
45,Private,Some-college,Divorced,Not-in-family,White,Female,0,0,50,United-States,<=50K
25,State-gov,Some-college,Never-married,Not-in-family,Black,Male,0,0,40,United-States,<=50K
27,Private,HS-grad,Married-civ-spouse,Wife,White,Female,0,0,40,United-States,>50K
46,Private,Doctorate,Married-civ-spouse,Husband,White,Male,0,0,70,United-States,<=50K
35,Private,Some-college,Never-married,Not-in-family,White,Male,13550,0,60,United-States,>50K
68,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,8,United-States,<=50K
28,Local-gov,Bachelors,Never-married,Not-in-family,Black,Female,0,0,60,United-States,<=50K
66,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
54,Private,Masters,Married-civ-spouse,Wife,White,Female,0,0,55,United-States,>50K
26,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,45,United-States,>50K
53,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,>50K
26,Private,HS-grad,Never-married,Other-relative,White,Male,0,0,40,United-States,<=50K
52,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,48,United-States,<=50K
37,State-gov,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,HS-grad,Never-married,Not-in-family,White,Male,0,1092,40,United-States,<=50K
21,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,20,United-States,<=50K
45,State-gov,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,7298,0,60,United-States,>50K
45,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,55,United-States,>50K
40,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
41,State-gov,Bachelors,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,<=50K
59,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,HS-grad,Married-civ-spouse,Wife,White,Female,0,0,40,United-States,<=50K
49,Private,Bachelors,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,<=50K
30,Private,Some-college,Married-civ-spouse,Husband,Black,Male,0,0,35,United-States,<=50K
41,Self-emp-not-inc,Masters,Married-civ-spouse,Wife,White,Female,0,1902,35,United-States,>50K
43,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,55,Others,>50K
33,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,35,Others,<=50K
63,Private,HS-grad,Never-married,Not-in-family,White,Male,2174,0,40,United-States,<=50K
55,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,Some-college,Married-civ-spouse,Husband,White,Male,4386,0,50,United-States,>50K
62,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,1977,98,United-States,>50K
44,Private,Some-college,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,Some-college,Married-civ-spouse,Wife,Black,Female,0,0,40,United-States,>50K
52,Private,HS-grad,Divorced,Not-in-family,White,Male,3325,0,40,United-States,<=50K
56,State-gov,HS-grad,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,60,United-States,>50K
27,Private,Masters,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,Others,>50K
47,Private,Some-college,Married-civ-spouse,Husband,White,Male,7298,0,40,United-States,>50K
57,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,Some-college,Married-civ-spouse,Husband,White,Male,3137,0,40,United-States,<=50K
42,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,White,Male,0,1740,50,United-States,<=50K
56,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
52,Private,HS-grad,Divorced,Not-in-family,White,Female,0,0,38,United-States,<=50K
30,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Husband,White,Male,99999,0,40,United-States,>50K
24,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
18,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,20,United-States,<=50K
51,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
45,Self-emp-not-inc,Bachelors,Divorced,Not-in-family,White,Male,0,0,45,United-States,<=50K
23,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,Masters,Never-married,Not-in-family,White,Male,0,0,55,Others,<=50K
31,Private,Bachelors,Married-civ-spouse,Wife,White,Female,0,0,40,United-States,>50K
20,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,35,United-States,<=50K
42,Local-gov,Masters,Married-civ-spouse,Husband,White,Male,0,0,35,United-States,>50K
19,Private,HS-grad,Never-married,Not-in-family,Black,Male,0,0,32,United-States,<=50K
58,Private,Bachelors,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,Others,<=50K
66,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,99,United-States,<=50K
37,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
65,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,HS-grad,Divorced,Not-in-family,White,Male,0,0,60,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,HS-grad,Never-married,Not-in-family,White,Male,3325,0,50,United-States,<=50K
34,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
40,Private,Doctorate,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,>50K
37,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,Others,<=50K
47,Private,Masters,Married-civ-spouse,Husband,White,Male,0,0,40,Others,>50K
48,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,98,United-States,<=50K
28,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,70,United-States,>50K
38,Private,Masters,Married-civ-spouse,Husband,White,Male,0,0,35,United-States,>50K
36,Private,Some-college,Married-civ-spouse,Husband,White,Male,7298,0,40,United-States,>50K
36,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
34,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,42,United-States,>50K
39,Private,HS-grad,Married-civ-spouse,Husband,White,Male,7298,0,50,United-States,>50K
37,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
55,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,45,United-States,<=50K
24,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,HS-grad,Divorced,Not-in-family,White,Male,2597,0,40,United-States,<=50K
46,Local-gov,Bachelors,Divorced,Not-in-family,Black,Male,0,0,50,United-States,>50K
20,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,32,United-States,<=50K
70,Self-emp-not-inc,Masters,Married-civ-spouse,Husband,White,Male,0,2246,8,United-States,>50K
27,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,99,United-States,<=50K
28,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,Others,<=50K
32,Private,Masters,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,Others,<=50K
56,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,18,United-States,<=50K
48,Self-emp-not-inc,Some-college,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,55,United-States,<=50K
42,Private,HS-grad,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
32,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,Some-college,Divorced,Not-in-family,White,Female,0,0,60,United-States,<=50K
46,Local-gov,Masters,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
29,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,45,United-States,<=50K
33,Local-gov,Bachelors,Never-married,Not-in-family,White,Female,0,0,46,United-States,<=50K
53,Private,Doctorate,Married-civ-spouse,Wife,White,Female,99999,0,37,United-States,>50K
20,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
57,Private,HS-grad,Never-married,Not-in-family,Black,Male,0,0,48,United-States,<=50K
27,Private,HS-grad,Married-civ-spouse,Husband,Black,Male,0,0,40,United-States,<=50K
31,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,65,United-States,<=50K
28,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,45,United-States,<=50K
38,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,White,Male,3137,0,50,United-States,<=50K
35,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,Bachelors,Divorced,Not-in-family,White,Male,0,0,35,United-States,<=50K
58,Private,Bachelors,Divorced,Not-in-family,White,Male,0,0,45,United-States,<=50K
56,Private,Masters,Married-civ-spouse,Husband,White,Male,0,0,40,Others,>50K
38,Private,Some-college,Divorced,Not-in-family,White,Male,0,0,50,United-States,<=50K
38,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,Others,>50K
61,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
64,Private,HS-grad,Divorced,Not-in-family,White,Female,0,0,50,United-States,<=50K
39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
21,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,50,United-States,<=50K
35,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,50,United-States,<=50K
23,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,54,United-States,<=50K
43,Private,HS-grad,Married-civ-spouse,Wife,White,Female,0,0,40,Others,<=50K
41,State-gov,Some-college,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,White,Male,0,0,30,United-States,<=50K
34,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,Some-college,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
21,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,HS-grad,Never-married,Not-in-family,Black,Male,0,0,30,United-States,<=50K
26,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,45,United-States,<=50K
42,Private,HS-grad,Married-civ-spouse,Husband,White,Male,5178,0,40,United-States,>50K
26,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,48,United-States,<=50K
35,Self-emp-not-inc,Masters,Married-civ-spouse,Husband,White,Male,7688,0,55,United-States,>50K
54,Private,Masters,Married-civ-spouse,Husband,White,Male,0,0,52,United-States,>50K
44,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
29,Self-emp-not-inc,HS-grad,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,HS-grad,Never-married,Other-relative,Black,Male,0,0,40,United-States,<=50K
36,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,HS-grad,Divorced,Not-in-family,White,Male,13550,0,44,United-States,>50K
41,Private,HS-grad,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Local-gov,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
29,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,<=50K
42,Private,HS-grad,Divorced,Not-in-family,Black,Female,0,0,40,United-States,<=50K
46,Private,Some-college,Married-civ-spouse,Husband,Black,Male,0,0,40,United-States,<=50K
45,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
37,Self-emp-not-inc,HS-grad,Divorced,Not-in-family,White,Male,0,0,40,United-States,<=50K
63,Private,Some-college,Married-civ-spouse,Husband,White,Male,10566,0,45,United-States,<=50K
44,Local-gov,Masters,Married-civ-spouse,Wife,White,Female,0,0,40,United-States,>50K
26,Private,Bachelors,Never-married,Other-relative,White,Male,0,0,15,United-States,<=50K
26,State-gov,Bachelors,Never-married,Not-in-family,White,Male,0,0,15,United-States,<=50K
25,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,48,United-States,<=50K
35,Self-emp-not-inc,HS-grad,Never-married,Other-relative,White,Female,0,0,30,United-States,<=50K
40,Private,HS-grad,Divorced,Not-in-family,White,Male,0,0,60,United-States,>50K
37,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,HS-grad,Married-civ-spouse,Husband,Black,Male,0,0,40,United-States,<=50K
42,Local-gov,Bachelors,Married-civ-spouse,Husband,White,Male,0,1977,48,United-States,>50K
56,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,45,United-States,<=50K
51,Private,HS-grad,Married-civ-spouse,Wife,Black,Female,3411,0,38,United-States,<=50K
31,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
40,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
50,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
29,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
25,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
67,Private,Some-college,Divorced,Not-in-family,White,Male,7978,0,35,United-States,<=50K
