cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
118,0,0,5,0.6808328121085606,87,6,0.8884502877862838,1
102,0,0,5,0.6967487680184489,90,6,0.027372133055605714,1
85,0,0,5,0.9673200184865499,78,6,0.8884502877862838,1
120,0,0,5,0.36649268288826675,90,6,0.027372133055605714,1
107,0,0,5,0.4619884183475966,102,6,0.027372133055605714,1
101,0,0,5,0.6330849443788957,93,6,0.027372133055605714,1
94,0,0,5,0.8718242830272201,77,6,0.9431945538974952,1
90,0,0,5,0.593295054604175,104,6,0.9431945538974952,1
127,0,0,5,0.7365386577931696,98,6,0.9431945538974952,1
123,0,0,5,0.4898413411899011,106,6,0.8884502877862838,1
96,0,0,5,0.9553830515541337,39,6,0.8884502877862838,1
106,0,0,5,0.6330849443788957,77,6,0.9431945538974952,1
93,0,0,5,1.0031309192837985,91,6,0.9431945538974952,1
106,0,0,5,0.44607246243770826,90,6,0.8884502877862838,1
116,0,0,5,0.597274043581647,114,6,0.9431945538974952,1
113,0,0,5,0.43015650652781995,123,6,0.9431945538974952,1
79,0,0,5,0.7365386577931696,78,6,0.8884502877862838,1
142,0,0,5,0.5296312309646218,100,6,0.027372133055605714,1
111,0,0,5,0.7007277569959209,81,6,0.8884502877862838,1
97,0,0,5,0.6291059554014237,81,6,0.9431945538974952,1
102,0,0,5,0.7246016908607534,105,6,0.9431945538974952,1
140,0,0,5,0.434135495505292,141,6,0.9431945538974952,1
70,0,0,5,0.7882655145003066,75,6,0.9431945538974952,1
104,0,0,5,0.8718242830272201,95,6,0.8884502877862838,1
116,0,0,5,0.41821953959540376,100,6,0.9431945538974952,1
98,0,0,5,0.49382033016737314,97,6,0.9431945538974952,1
103,0,0,5,0.859887316094804,85,6,0.9431945538974952,1
104,0,0,5,0.8320343932524994,95,6,0.027372133055605714,1
118,0,0,5,0.7803075365453624,81,6,0.9431945538974952,1
97,0,0,5,0.6768538231310886,97,6,0.027372133055605714,1
106,0,0,5,0.8121394483651391,99,6,0.9431945538974952,1
140,0,0,5,0.09990042139763781,122,6,0.8884502877862838,1
106,0,0,5,0.7047067459733931,88,6,0.9431945538974952,1
113,0,0,5,0.6768538231310886,97,6,0.027372133055605714,1
84,0,0,5,0.7365386577931696,94,6,0.9431945538974952,1
106,0,0,5,0.6052320215365912,88,6,0.027372133055605714,1
114,0,0,5,0.6609378672212003,93,6,0.8884502877862838,1
109,0,0,5,0.7246016908607534,82,6,0.8884502877862838,1
105,0,0,5,0.859887316094804,91,6,0.027372133055605714,1
108,0,0,5,0.8837612499596363,78,6,0.027372133055605714,1
93,0,0,5,0.6728748341536165,79,6,0.9431945538974952,1
122,0,0,5,0.6171689884690075,105,6,0.8884502877862838,1
131,0,0,5,0.5614631427843984,127,6,0.027372133055605714,1
115,0,0,5,0.4898413411899011,90,6,0.027372133055605714,1
95,0,0,5,0.808160459387667,81,6,0.9431945538974952,1
111,0,0,5,1.0071099082612707,70,6,0.8884502877862838,1
87,0,0,5,0.541568197897038,101,6,0.9431945538974952,1
93,0,0,5,0.5176942640322055,137,6,0.9431945538974952,1
88,0,0,5,0.8837612499596363,87,6,0.9431945538974952,1
81,0,0,5,0.649000900288784,72,6,0.027372133055605714,1
109,0,0,5,0.6410429223338399,89,6,0.8884502877862838,1
89,0,0,5,0.7484756247255858,104,6,0.9431945538974952,1
82,0,0,5,0.7365386577931696,74,6,0.027372133055605714,1
106,0,0,5,0.4500514514151803,113,6,0.9431945538974952,1
89,0,0,5,0.7444966357481138,72,6,0.9431945538974952,1
106,0,0,5,0.919572150756885,87,6,0.9431945538974952,1
100,0,0,5,0.5853370766492308,100,6,0.027372133055605714,1
140,0,0,5,0.5574841538069263,121,6,0.9431945538974952,1
99,0,0,5,0.49382033016737314,105,6,0.9431945538974952,1
106,0,0,5,0.8002024814327229,92,6,0.027372133055605714,1
105,0,0,5,0.7643915806354742,97,6,0.027372133055605714,1
124,0,0,5,0.8121394483651391,79,6,0.9431945538974952,1
84,0,0,5,0.8002024814327229,70,6,0.9431945538974952,1
124,0,0,5,0.49382033016737314,118,6,0.027372133055605714,1
100,0,0,5,0.9116141728019409,85,6,0.8884502877862838,1
115,0,0,5,0.5256522419871498,88,6,0.9431945538974952,1
94,0,0,5,1.1543325004277374,90,6,0.8884502877862838,1
104,0,0,5,0.3903666167530992,119,6,0.027372133055605714,1
100,0,0,5,0.7166437129058093,80,6,0.027372133055605714,1
93,0,0,5,0.3426187490234343,123,6,0.9431945538974952,1
101,0,0,5,0.7564336026805301,105,6,0.9431945538974952,1
88,0,0,5,0.5216732530096777,102,6,0.027372133055605714,1
119,0,0,5,0.5574841538069263,93,6,0.027372133055605714,1
124,0,0,5,0.6927697790409768,86,6,0.8884502877862838,1
107,0,0,5,0.7842865255228345,98,6,0.9431945538974952,1
142,0,0,5,0.1317323332174144,144,6,0.9431945538974952,1
92,0,0,5,0.7683705696129463,94,6,0.027372133055605714,1
110,0,0,5,0.7285806798382255,86,6,0.027372133055605714,1
128,0,0,5,0.5216732530096777,95,6,0.9431945538974952,1
90,0,0,5,0.7325596688156976,93,6,0.8884502877862838,1
85,0,0,5,0.8041814704101949,86,6,0.8884502877862838,1
120,0,0,5,0.3585347049333226,113,6,0.9431945538974952,1
88,0,0,5,0.9553830515541337,73,6,0.8884502877862838,1
104,0,0,5,0.8280554042750273,87,6,0.9431945538974952,1
103,0,0,5,0.7763285475678904,95,6,0.027372133055605714,1
104,0,0,5,0.6410429223338399,104,6,0.9431945538974952,1
119,0,0,5,0.08000547651027745,121,6,0.8884502877862838,1
80,0,0,5,0.5455471868745101,76,6,0.027372133055605714,1
84,0,0,5,0.9116141728019409,90,6,0.8884502877862838,1
99,0,0,5,0.7484756247255858,98,6,0.9431945538974952,1
129,0,0,5,0.27497593640640905,119,6,0.9431945538974952,1
125,0,0,5,0.5734001097168147,76,6,0.9431945538974952,1
124,0,0,5,0.2869129033388253,130,6,0.8884502877862838,1
117,0,0,5,0.7484756247255858,90,6,0.9431945538974952,1
100,0,0,5,0.7246016908607534,96,6,0.8884502877862838,1
112,0,0,5,0.6211479774464795,111,6,0.8884502877862838,1
87,0,0,5,0.41026156164045957,101,6,0.8884502877862838,1
156,0,0,5,0.4062825726629875,113,6,0.027372133055605714,1
125,0,0,5,0.40230358368551544,120,6,0.027372133055605714,1
110,0,0,5,0.649000900288784,99,6,0.027372133055605714,1
116,0,0,5,0.8837612499596363,70,6,0.9431945538974952,1
121,0,0,5,0.5296312309646218,98,6,0.027372133055605714,1
72,0,0,5,0.5734001097168147,94,6,0.027372133055605714,1
92,0,0,5,0.3943456057305713,107,6,0.8884502877862838,1
123,0,0,5,0.649000900288784,96,6,0.8884502877862838,1
85,0,0,5,0.7047067459733931,105,6,0.9431945538974952,1
109,0,0,5,0.6291059554014237,118,6,0.027372133055605714,1
103,0,0,5,0.8360133822299715,113,6,0.9431945538974952,1
104,0,0,5,0.8320343932524994,97,6,0.8884502877862838,1
71,0,0,5,0.7126647239283372,87,6,0.027372133055605714,1
94,0,0,5,1.019046875193687,73,6,0.9431945538974952,1
101,0,0,5,0.5734001097168147,98,6,0.9431945538974952,1
126,0,0,5,0.6768538231310886,106,6,0.8884502877862838,1
126,0,0,5,0.5057572970997893,121,6,0.027372133055605714,1
105,0,0,5,0.6768538231310886,103,6,0.027372133055605714,1
117,0,0,5,0.752454613703058,94,6,0.9431945538974952,1
101,0,0,5,0.3983245947080434,101,6,0.9431945538974952,1
106,0,0,5,0.5813580876717588,93,6,0.9431945538974952,1
93,0,0,5,0.485862352212429,82,6,0.9431945538974952,1
96,0,0,5,0.485862352212429,123,6,0.8884502877862838,1
111,0,0,5,0.6569588782437281,101,6,0.027372133055605714,1
90,0,0,5,0.41026156164045957,116,6,0.027372133055605714,1
91,0,0,5,0.7325596688156976,95,6,0.027372133055605714,1
107,0,0,5,0.41026156164045957,99,6,0.8884502877862838,1
92,0,0,5,0.9872149633739103,86,6,0.027372133055605714,1
115,0,0,5,0.6370639333563678,118,6,0.8884502877862838,1
106,0,0,5,0.8678452940497481,66,6,0.8884502877862838,1
128,0,0,5,0.47392538528001277,78,6,0.8884502877862838,1
82,0,0,5,0.8917192279145806,82,6,0.8884502877862838,1
103,0,0,5,0.41821953959540376,96,6,0.027372133055605714,1
113,0,0,5,0.5813580876717588,108,6,0.9431945538974952,1
85,0,0,5,0.8917192279145806,81,6,0.9431945538974952,1
102,0,0,5,0.7683705696129463,94,6,0.8884502877862838,1
97,0,0,5,0.9076351838244688,71,6,0.9431945538974952,1
66,0,0,5,0.6251269664239516,86,6,0.9431945538974952,1
89,0,0,5,0.8837612499596363,70,6,0.8884502877862838,1
104,0,0,5,0.5535051648294542,119,6,0.8884502877862838,1
82,0,0,5,0.8399923712074435,105,6,0.8884502877862838,1
87,0,0,5,0.9832359743964383,62,6,0.027372133055605714,1
111,0,0,5,0.8758032720046922,84,6,0.8884502877862838,1
110,0,0,5,0.5455471868745101,113,6,0.9431945538974952,1
119,0,0,5,0.8121394483651391,93,6,0.9431945538974952,1
87,0,0,5,0.9872149633739103,96,6,0.027372133055605714,1
103,0,0,5,0.6211479774464795,115,6,0.027372133055605714,1
120,0,0,5,0.7604125916580021,83,6,0.027372133055605714,1
83,0,0,5,0.9911939523513824,83,6,0.027372133055605714,1
82,0,0,5,0.485862352212429,87,6,0.9431945538974952,1
105,0,0,5,0.49382033016737314,95,6,0.8884502877862838,1
102,0,0,5,0.41821953959540376,113,6,0.8884502877862838,1
86,0,0,5,0.8121394483651391,99,6,0.027372133055605714,1
129,0,0,5,0.7126647239283372,99,6,0.8884502877862838,1
88,0,0,5,0.863866305072276,91,6,0.027372133055605714,1
102,0,0,5,0.6330849443788957,96,6,0.9431945538974952,1
96,0,0,5,0.9434460846217175,67,6,0.027372133055605714,1
130,0,0,5,0.6688958451761444,105,6,0.9431945538974952,1
107,0,0,5,0.8002024814327229,98,6,0.8884502877862838,1
103,0,0,5,0.7285806798382255,80,6,0.027372133055605714,1
99,0,0,5,0.5773790986942867,102,6,0.9431945538974952,1
96,0,0,5,0.9394670956442455,88,6,0.9431945538974952,1
112,0,0,5,0.7842865255228345,101,6,0.9431945538974952,1
102,0,0,5,0.7246016908607534,94,6,0.9431945538974952,1
97,0,0,5,0.8240764152975553,94,6,0.8884502877862838,1
78,0,0,5,0.9514040625766617,96,6,0.9431945538974952,1
92,0,0,5,0.5336102199420939,95,6,0.8884502877862838,1
94,0,0,5,0.6211479774464795,97,6,0.8884502877862838,1
97,0,0,5,0.9235511397343571,59,6,0.027372133055605714,1
107,0,0,5,0.7803075365453624,109,6,0.027372133055605714,1
114,0,0,5,0.6330849443788957,114,6,0.027372133055605714,1
95,0,0,5,0.8280554042750273,78,6,0.8884502877862838,1
89,0,0,5,0.863866305072276,79,6,0.8884502877862838,1
93,0,0,5,0.9315091176893012,65,6,0.027372133055605714,1
100,0,0,5,0.9474250735991896,100,6,0.027372133055605714,1
114,0,0,5,0.6967487680184489,88,6,0.8884502877862838,1
138,0,0,5,0.007532280994108179,134,6,0.027372133055605714,1
101,0,0,5,0.7444966357481138,97,6,0.9431945538974952,1
91,0,0,5,1.0389418200810472,83,6,0.9431945538974952,1
109,0,0,5,0.38638762777562713,129,6,0.027372133055605714,1
99,0,0,5,0.915593161779413,70,6,0.8884502877862838,1
93,0,0,5,0.6171689884690075,101,6,0.8884502877862838,1
123,0,0,5,0.6808328121085606,81,6,0.027372133055605714,1
114,0,0,5,0.4977993191448452,113,6,0.027372133055605714,1
101,0,0,5,0.7285806798382255,80,6,0.8884502877862838,1
93,0,0,5,0.863866305072276,89,6,0.8884502877862838,1
121,0,0,5,0.5694211207393426,103,6,0.8884502877862838,1
52,0,0,5,0.8399923712074435,66,6,0.9431945538974952,1
101,0,0,5,0.8519293381398598,99,6,0.027372133055605714,1
115,0,0,5,0.9474250735991896,85,6,0.027372133055605714,1
82,0,0,5,0.7643915806354742,93,6,0.027372133055605714,1
117,0,0,5,0.4619884183475966,113,6,0.027372133055605714,1
126,0,0,5,0.3943456057305713,123,6,0.027372133055605714,1
109,0,0,5,0.8399923712074435,80,6,0.9431945538974952,1
119,0,0,5,0.3983245947080434,106,6,0.027372133055605714,1
101,0,0,5,0.43015650652781995,122,6,0.027372133055605714,1
104,0,0,5,0.5017783081223173,116,6,0.8884502877862838,1
83,0,0,5,0.7206227018832814,109,6,0.8884502877862838,1
82,0,0,5,0.6649168561986724,81,6,0.8884502877862838,1
104,0,0,5,0.752454613703058,97,6,0.027372133055605714,1
115,0,0,5,0.7643915806354742,72,6,0.8884502877862838,1
101,0,0,5,0.9076351838244688,67,6,0.027372133055605714,1
81,0,0,5,0.7604125916580021,104,6,0.8884502877862838,1
122,0,0,5,0.6688958451761444,109,6,0.8884502877862838,1
115,0,0,5,0.3147658261811298,106,6,0.9431945538974952,1
77,0,0,5,0.7643915806354742,78,6,0.8884502877862838,1
105,0,0,5,0.6171689884690075,117,6,0.027372133055605714,1
107,0,0,5,0.5614631427843984,114,6,0.027372133055605714,1
102,0,0,5,0.8996772058695247,86,6,0.027372133055605714,1
129,0,0,5,0.31874481515860187,121,6,0.027372133055605714,1
74,0,0,5,0.5893160656267029,113,6,0.8884502877862838,1
97,0,0,5,0.6609378672212003,94,6,0.9431945538974952,1
132,0,0,5,0.6171689884690075,88,6,0.8884502877862838,1
91,0,0,5,0.9991519303063265,75,6,0.027372133055605714,1
89,0,0,5,0.6131899994915354,105,6,0.027372133055605714,1
131,0,0,5,0.6887907900635047,105,6,0.027372133055605714,1
82,0,0,5,0.9116141728019409,84,6,0.027372133055605714,1
108,0,0,5,0.4221985285728758,114,6,0.8884502877862838,1
98,0,0,5,0.8161184373426111,84,6,0.8884502877862838,1
113,0,0,5,0.7126647239283372,84,6,0.027372133055605714,1
115,0,0,5,0.40230358368551544,117,6,0.027372133055605714,1
105,0,0,5,0.5137152750547335,88,6,0.8884502877862838,1
129,0,0,5,0.6251269664239516,112,6,0.027372133055605714,1
86,0,0,5,1.0588367649684076,84,6,0.8884502877862838,1
110,0,0,5,0.6052320215365912,100,6,0.027372133055605714,1
134,0,0,5,0.2948708812937694,131,6,0.8884502877862838,1
130,0,0,5,0.46596740732506864,123,6,0.027372133055605714,1
124,0,0,5,0.6569588782437281,86,6,0.9431945538974952,1
102,0,0,5,0.7285806798382255,122,6,0.027372133055605714,1
84,0,0,5,0.8121394483651391,76,6,0.027372133055605714,1
85,0,0,5,1.0349628311035752,109,6,0.027372133055605714,1
96,0,0,5,0.6649168561986724,109,6,0.027372133055605714,1
121,0,0,5,0.47392538528001277,106,6,0.8884502877862838,1
107,0,0,5,0.5455471868745101,97,6,0.027372133055605714,1
120,0,0,5,0.7246016908607534,89,6,0.8884502877862838,1
110,0,0,5,0.8758032720046922,68,6,0.027372133055605714,1
122,0,0,5,0.45800942937012445,103,6,0.9431945538974952,1
108,0,0,5,0.6052320215365912,83,6,0.8884502877862838,1
109,0,0,5,0.9633410295090779,75,6,0.8884502877862838,1
115,0,0,5,0.7166437129058093,113,6,0.8884502877862838,1
80,0,0,5,0.652979889266256,87,6,0.8884502877862838,1
119,0,0,5,0.38638762777562713,107,6,0.8884502877862838,1
112,0,0,5,0.6012530325591191,109,6,0.027372133055605714,1
100,0,0,5,0.915593161779413,82,6,0.9431945538974952,1
804,2,2,4,0.11581637730752611,1391,11,0.9431945538974952,0
563,2,2,4,0.6688958451761444,1113,11,0.9431945538974952,0
383,4,2,5,0.5694211207393426,1238,11,0.8884502877862838,0
553,4,2,4,0.6092110105140632,1093,11,0.9431945538974952,0
516,2,2,4,0.4977993191448452,1171,11,0.9431945538974952,0
571,6,2,7,0.3346607710684902,1259,11,0.8884502877862838,0
511,6,2,4,0.5256522419871498,1190,11,0.8884502877862838,0
678,6,2,4,0.3068078482261857,1315,11,0.8884502877862838,0
673,6,2,5,0.7604125916580021,1230,11,0.8884502877862838,0
677,2,2,4,0.19141716787949553,1204,11,0.9431945538974952,0
573,6,2,4,0.8559083271173319,1142,11,0.9431945538974952,0
551,2,2,7,0.6887907900635047,1195,11,0.8884502877862838,0
686,6,2,4,0.378429649820683,1327,11,0.8884502877862838,0
468,6,2,7,0.7763285475678904,1108,11,0.8884502877862838,0
409,2,2,4,0.6569588782437281,1139,11,0.8884502877862838,0
433,6,2,5,0.6211479774464795,1204,11,0.8884502877862838,0
589,6,2,7,0.3306817820910181,1203,11,0.8884502877862838,0
412,4,2,7,0.7962234924552508,1084,11,0.8884502877862838,0
431,2,2,7,0.752454613703058,1035,11,0.8884502877862838,0
666,6,2,7,0.8161184373426111,1149,11,0.8884502877862838,0
769,2,2,4,0.7922445034777786,1284,11,0.9431945538974952,0
839,4,2,4,0.06806850957786123,1346,11,0.8884502877862838,0
537,6,2,7,0.4619884183475966,1146,11,0.9431945538974952,0
572,4,2,7,0.41424055061793164,1223,11,0.8884502877862838,0
755,2,2,7,0.12377435526247026,1171,11,0.9431945538974952,0
375,2,2,5,0.7922445034777786,1176,11,0.8884502877862838,0
777,6,2,5,0.023448236903996476,1173,11,0.9431945538974952,0
448,2,2,4,0.4977993191448452,1166,11,0.9431945538974952,0
565,2,2,7,0.18345918992455137,1229,11,0.8884502877862838,0
562,2,2,7,0.9116141728019409,1124,11,0.8884502877862838,0
635,2,2,7,0.3306817820910181,1319,11,0.9431945538974952,0
547,2,2,5,0.5813580876717588,1142,11,0.8884502877862838,0
601,4,2,4,0.23120705765421626,1233,11,0.9431945538974952,0
597,4,2,7,0.5176942640322055,1235,11,0.9431945538974952,0
648,6,2,4,0.23916503560916041,1274,11,0.8884502877862838,0
583,6,2,5,0.7325596688156976,1172,11,0.9431945538974952,0
583,4,2,5,0.6052320215365912,1139,11,0.8884502877862838,0
575,6,2,7,0.37445066084321094,1214,11,0.9431945538974952,0
778,6,2,5,0.11979536628499819,1279,11,0.8884502877862838,0
665,2,2,7,0.649000900288784,1169,11,0.8884502877862838,0
690,6,2,7,0.5296312309646218,1188,11,0.9431945538974952,0
496,4,2,7,1.08271069883324,1055,11,0.9431945538974952,0
592,4,2,5,0.5773790986942867,1277,11,0.9431945538974952,0
630,4,2,5,0.6052320215365912,1089,11,0.8884502877862838,0
697,4,2,5,0.5336102199420939,1270,11,0.8884502877862838,0
756,2,2,4,0.5137152750547335,1252,11,0.9431945538974952,0
538,6,2,4,0.17550121196960722,1273,11,0.9431945538974952,0
447,6,2,4,0.7325596688156976,1173,11,0.8884502877862838,0
864,6,2,4,0.41424055061793164,1267,11,0.9431945538974952,0
678,4,2,4,0.5495261758519822,1216,11,0.8884502877862838,0
578,4,2,7,0.19937514583443966,1235,11,0.8884502877862838,0
688,2,2,7,0.23916503560916041,1289,11,0.8884502877862838,0
585,2,2,5,0.6768538231310886,1115,11,0.9431945538974952,0
583,6,2,4,0.26303896947399286,1177,11,0.8884502877862838,0
565,2,2,5,0.4500514514151803,1165,11,0.8884502877862838,0
530,4,2,5,0.27895492538388117,1154,11,0.9431945538974952,0
826,2,2,7,0.21131211276685588,1340,11,0.9431945538974952,0
581,2,2,7,0.31078683720365774,1199,11,0.8884502877862838,0
539,4,2,4,0.2511020025415766,1159,11,0.8884502877862838,0
603,6,2,7,0.270996947428937,1325,11,0.9431945538974952,0
446,2,2,5,0.44607246243770826,1263,11,0.8884502877862838,0
734,6,2,7,0.0720474985553333,1391,11,0.8884502877862838,0
668,4,2,5,0.03623659775808463,1386,11,0.9431945538974952,0
845,2,2,5,0.20733312378938382,1310,11,0.8884502877862838,0
512,6,2,7,0.6927697790409768,1192,11,0.9431945538974952,0
707,6,2,5,0.5097362860772614,1309,11,0.8884502877862838,0
583,6,2,7,0.2988498702712415,1326,11,0.8884502877862838,0
626,2,2,7,0.5654421317618704,1110,11,0.9431945538974952,0
322,4,2,5,1.023025864171159,1031,11,0.8884502877862838,0
586,2,2,5,0.6410429223338399,1174,11,0.8884502877862838,0
756,2,2,4,0.36649268288826675,1222,11,0.9431945538974952,0
598,4,2,5,0.36649268288826675,1115,11,0.8884502877862838,0
571,4,2,4,0.859887316094804,1024,11,0.8884502877862838,0
649,4,2,5,0.3068078482261857,1246,11,0.9431945538974952,0
416,4,2,4,0.7842865255228345,1135,11,0.8884502877862838,0
551,6,2,7,0.3346607710684902,1381,11,0.9431945538974952,0
573,6,2,4,0.2550809915190487,1286,11,0.8884502877862838,0
670,2,2,4,0.7564336026805301,1170,11,0.8884502877862838,0
525,4,2,7,0.4500514514151803,1235,11,0.8884502877862838,0
641,6,2,5,0.5057572970997893,1206,11,0.9431945538974952,0
582,4,2,7,0.7803075365453624,1092,11,0.9431945538974952,0
728,2,2,7,0.21927009072180004,1286,11,0.8884502877862838,0
688,6,2,7,0.13088093929574246,1445,11,0.9431945538974952,0
551,2,2,5,0.38638762777562713,1220,11,0.9431945538974952,0
630,2,2,5,0.5734001097168147,1185,11,0.8884502877862838,0
598,2,2,5,0.31078683720365774,1177,11,0.8884502877862838,0
757,4,2,7,0.49382033016737314,1218,11,0.8884502877862838,0
550,6,2,5,0.434135495505292,1151,11,0.8884502877862838,0
698,2,2,7,0.0720474985553333,1295,11,0.8884502877862838,0
644,6,2,4,0.7484756247255858,1157,11,0.9431945538974952,0
553,2,2,4,0.24712301356410454,1163,11,0.8884502877862838,0
596,4,2,5,0.3426187490234343,1168,11,0.8884502877862838,0
567,6,2,7,0.1953961568569676,1243,11,0.9431945538974952,0
657,6,2,4,0.3147658261811298,1277,11,0.9431945538974952,0
408,2,2,7,0.8002024814327229,1174,11,0.8884502877862838,0
488,4,2,7,1.027004853148631,1053,11,0.8884502877862838,0
820,2,2,5,0.0194692479265244,1322,11,0.8884502877862838,0
574,6,2,7,0.8041814704101949,1221,11,0.8884502877862838,0
753,4,2,7,0.4221985285728758,1213,11,0.8884502877862838,0
772,4,2,7,0.4699463963025407,1254,11,0.9431945538974952,0
655,2,2,7,0.09194244344269367,1283,11,0.9431945538974952,0
747,4,2,4,0.6410429223338399,1092,11,0.8884502877862838,0
543,6,2,5,0.37445066084321094,1188,11,0.9431945538974952,0
798,6,2,5,0.41424055061793164,1244,11,0.8884502877862838,0
561,2,2,5,0.541568197897038,1308,11,0.8884502877862838,0
727,4,2,5,0.4619884183475966,1270,11,0.9431945538974952,0
469,6,2,7,0.31874481515860187,1233,11,0.9431945538974952,0
549,2,2,4,0.597274043581647,1235,11,0.8884502877862838,0
459,4,2,4,0.5654421317618704,1088,11,0.9431945538974952,0
574,6,2,5,0.3028288592487136,1176,11,0.9431945538974952,0
597,4,2,5,0.6052320215365912,1174,11,0.9431945538974952,0
738,2,2,5,0.4500514514151803,1208,11,0.9431945538974952,0
641,4,2,7,0.35455571595585056,1210,11,0.8884502877862838,0
678,4,2,7,0.03936419281388477,1396,11,0.9431945538974952,0
556,4,2,7,0.20733312378938382,1214,11,0.8884502877862838,0
796,2,2,4,0.03140621485894062,1268,11,0.8884502877862838,0
539,2,2,5,0.43015650652781995,1228,11,0.9431945538974952,0
382,6,2,5,0.5654421317618704,1087,11,0.9431945538974952,0
308,4,2,7,0.7246016908607534,1185,11,0.8884502877862838,0
529,6,2,4,0.11979536628499819,1387,11,0.9431945538974952,0
482,4,2,5,0.7126647239283372,1097,11,0.9431945538974952,0
609,2,2,7,0.6291059554014237,1209,11,0.9431945538974952,0
610,2,2,4,0.3147658261811298,1283,11,0.8884502877862838,0
550,4,2,4,0.47790437425748483,1229,11,0.8884502877862838,0
432,4,2,7,0.5097362860772614,1254,11,0.8884502877862838,0
540,4,2,5,0.6569588782437281,1128,11,0.8884502877862838,0
694,2,2,7,0.21529110174432797,1208,11,0.8884502877862838,0
672,2,2,5,0.0879634544652216,1278,11,0.8884502877862838,0
641,6,2,7,0.5097362860772614,1194,11,0.8884502877862838,0
381,2,2,7,0.6927697790409768,1018,11,0.9431945538974952,0
544,6,2,7,0.5057572970997893,1063,11,0.9431945538974952,0
717,2,2,5,0.2232490796992721,1191,11,0.8884502877862838,0
525,6,2,4,0.5773790986942867,1113,11,0.8884502877862838,0
836,6,2,7,0.434135495505292,1172,11,0.9431945538974952,0
523,4,2,4,0.6092110105140632,1144,11,0.8884502877862838,0
619,4,2,7,0.33863976004596225,1197,11,0.8884502877862838,0
840,2,2,5,0.36649268288826675,1232,11,0.8884502877862838,0
612,4,2,7,0.36649268288826675,1234,11,0.8884502877862838,0
724,4,2,7,0.04419457571302878,1369,11,0.9431945538974952,0
803,2,2,5,0.2988498702712415,1238,11,0.8884502877862838,0
466,4,2,5,0.6450219113113119,1066,11,0.8884502877862838,0
670,2,2,7,0.5614631427843984,1139,11,0.9431945538974952,0
680,6,2,7,0.7007277569959209,1261,11,0.9431945538974952,0
639,4,2,4,0.3625136939107947,1182,11,0.9431945538974952,0
726,4,2,5,0.27895492538388117,1232,11,0.9431945538974952,0
614,4,2,7,0.07602648753280537,1301,11,0.9431945538974952,0
334,2,2,5,0.593295054604175,1229,11,0.9431945538974952,0
811,2,2,7,0.47392538528001277,1221,11,0.8884502877862838,0
543,4,2,5,0.5137152750547335,1258,11,0.9431945538974952,0
502,4,2,7,0.9991519303063265,1138,11,0.9431945538974952,0
363,4,2,7,1.0389418200810472,1046,11,0.8884502877862838,0
592,2,2,5,1.0946476657656563,1094,11,0.9431945538974952,0
523,6,2,4,0.163564245037191,1202,11,0.8884502877862838,0
657,2,2,7,0.0879634544652216,1279,11,0.9431945538974952,0
718,2,2,7,0.08313307156607759,1352,11,0.9431945538974952,0
711,6,2,7,0.378429649820683,1225,11,0.8884502877862838,0
604,4,2,5,0.4381144844827641,1230,11,0.9431945538974952,0
577,2,2,7,0.270996947428937,1210,11,0.9431945538974952,0
710,2,2,7,0.5455471868745101,1102,11,0.9431945538974952,0
433,6,2,4,0.8002024814327229,1226,11,0.8884502877862838,0
903,4,2,5,0.04732217076882892,1323,11,0.9431945538974952,0
575,6,2,7,0.37445066084321094,1168,11,0.9431945538974952,0
532,2,2,5,0.2988498702712415,1133,11,0.8884502877862838,0
572,2,2,5,0.4898413411899011,1207,11,0.9431945538974952,0
526,2,2,5,0.7405176467706417,1132,11,0.8884502877862838,0
628,2,2,5,0.5853370766492308,1113,11,0.8884502877862838,0
710,4,2,7,0.05215255366797293,1376,11,0.8884502877862838,0
796,4,2,5,0.40230358368551544,1190,11,0.8884502877862838,0
579,6,2,7,0.23120705765421626,1193,11,0.8884502877862838,0
559,6,2,5,0.31078683720365774,1028,11,0.8884502877862838,0
462,2,2,4,0.6728748341536165,1184,11,0.9431945538974952,0
557,6,2,7,0.5893160656267029,1141,11,0.8884502877862838,0
666,2,2,5,0.33863976004596225,1231,11,0.9431945538974952,0
748,2,2,7,0.4261775175503479,1250,11,0.9431945538974952,0
454,2,2,7,0.9553830515541337,1024,11,0.9431945538974952,0
655,6,2,7,0.537589208919566,1270,11,0.9431945538974952,0
876,6,2,4,0.7882655145003066,1229,11,0.9431945538974952,0
841,6,2,7,0.04334318179135684,1297,11,0.8884502877862838,0
685,2,2,5,0.6211479774464795,1111,11,0.9431945538974952,0
530,2,2,7,0.3346607710684902,1143,11,0.9431945538974952,0
524,2,2,7,0.7882655145003066,1130,11,0.9431945538974952,0
551,4,2,5,0.8479503491623878,1142,11,0.8884502877862838,0
660,2,2,5,0.7484756247255858,1044,11,0.9431945538974952,0
518,2,2,4,0.6649168561986724,1109,11,0.9431945538974952,0
473,6,2,4,0.6410429223338399,1136,11,0.8884502877862838,0
578,4,2,4,0.919572150756885,1177,11,0.8884502877862838,0
493,6,2,4,0.2988498702712415,1183,11,0.8884502877862838,0
789,4,2,7,0.41821953959540376,1174,11,0.9431945538974952,0
800,6,2,4,0.5256522419871498,1175,11,0.9431945538974952,0
478,6,2,4,0.33863976004596225,1193,11,0.9431945538974952,0
